Time [s]	Tatm [K]	Patm [Pa]	RH [%]	Re	delPorf [Pa]	mp [kg/s]	Ps [Pa]
980.337072	300.230561	86130.000000	43.000000	40323.252821	2137.847042	0.213726	-364.324404
980.731094	300.212601	86130.000000	43.000000	40089.557888	2147.219128	0.212482	-364.778450
981.123117	300.223576	86130.000000	43.000000	40181.548197	2177.041142	0.212958	-363.996849
981.515139	300.207612	86130.000000	43.000000	40448.988563	2139.988206	0.214382	-363.763338
981.907162	300.223576	86130.000000	43.000000	40116.116770	2181.214575	0.212608	-365.148179
988.568542	300.241537	86130.000000	43.000000	40361.210824	2144.442896	0.213913	-363.199025
988.959565	300.241537	86130.000000	43.000000	40145.493699	2150.104254	0.212786	-362.748227
989.350587	300.241537	86130.000000	43.000000	40196.850000	2164.557055	0.213058	-364.450895
989.742610	300.251514	86130.000000	43.000000	40330.071682	2115.246864	0.213764	-363.299565
990.134632	300.243532	86130.000000	43.000000	39874.333700	2165.836320	0.211355	-362.715796
990.527655	300.246525	86130.000000	43.000000	40339.645764	2127.903270	0.213816	-362.926604
990.920677	300.228565	86130.000000	43.000000	39992.095700	2162.606425	0.211976	-362.793633
991.312700	300.230561	86130.000000	43.000000	40315.190829	2167.333287	0.213677	-363.004441
991.706722	300.254508	86130.000000	43.000000	40357.745079	2179.889970	0.213903	-363.322268
992.097744	300.249519	86130.000000	43.000000	40464.260144	2150.322000	0.214484	-362.757955
992.489767	300.259497	86130.000000	43.000000	40196.335526	2173.738608	0.213060	-362.981737
992.880789	300.256503	86130.000000	43.000000	40406.532527	2115.373886	0.214181	-363.357946
993.273812	300.251514	86130.000000	43.000000	39874.010575	2155.429929	0.211356	-363.912517
993.665834	300.264486	86130.000000	43.000000	40243.337266	2133.855057	0.213311	-363.672526
994.056857	300.275461	86130.000000	43.000000	40041.612589	2213.585946	0.212250	-363.464966
994.448879	300.285439	86130.000000	43.000000	40761.789609	2157.335219	0.216075	-362.268230
994.841901	300.277457	86130.000000	43.000000	40248.248198	2128.683488	0.213359	-362.790385
995.233924	300.285439	86130.000000	43.000000	39989.198230	2171.044058	0.211980	-362.336340
995.625947	300.285439	86130.000000	43.000000	40373.052491	2163.150812	0.214020	-362.449855
996.016969	300.288433	86130.000000	43.000000	40301.397365	2164.266756	0.213641	-363.205505
996.408991	300.290428	86130.000000	43.000000	40311.219594	2170.372649	0.213695	-362.738499
996.801013	300.290428	86130.000000	43.000000	40365.686182	2155.892634	0.213985	-362.735252
997.193036	300.321360	86130.000000	43.000000	40233.903412	2140.568848	0.213286	-362.728772
997.584058	300.301404	86130.000000	43.000000	40083.932831	2152.318014	0.212511	-364.051983
997.976081	300.288433	86130.000000	43.000000	40198.857976	2168.376678	0.213107	-363.416312
998.368103	300.288433	86130.000000	43.000000	40348.795258	2143.163632	0.213894	-363.630368
998.759126	300.303400	86130.000000	43.000000	40119.065089	2189.180374	0.212676	-362.806593
999.151148	300.298411	86130.000000	43.000000	40532.018278	2141.739261	0.214875	-363.069302
999.543170	300.306393	86130.000000	43.000000	40102.323937	2137.211974	0.212594	-363.977393
999.934193	300.314375	86130.000000	43.000000	40059.098924	2158.215246	0.212370	-362.543899
1000.326215	300.308388	86130.000000	43.000000	40247.175253	2181.114766	0.213372	-363.773066
1000.719238	300.308388	86130.000000	43.000000	40458.211138	2123.375983	0.214487	-363.276862
1001.114260	300.303400	86130.000000	43.000000	39930.900198	2142.020475	0.211691	-363.730908
1001.505282	300.316371	86130.000000	43.000000	40103.899361	2138.509366	0.212605	-362.994697
1001.897305	300.285439	86130.000000	43.000000	40066.950957	2189.379993	0.212418	-363.280109
1002.288327	300.314375	86130.000000	43.000000	40540.140131	2172.867666	0.214906	-362.829296
1002.680350	300.303400	86130.000000	43.000000	40380.667045	2168.040995	0.214080	-363.176322
1003.073372	300.347302	86130.000000	43.000000	40340.649226	2103.978574	0.213860	-363.302813
1003.465394	300.316371	86130.000000	43.000000	39739.703999	2156.446064	0.210703	-362.923356
1003.858417	300.321360	86130.000000	43.000000	40230.670296	2152.562973	0.213286	-362.534172
1004.249440	300.340318	86130.000000	43.000000	40193.312661	2110.692365	0.213091	-362.926604
1004.643462	300.321360	86130.000000	43.000000	39803.593598	2171.189208	0.211037	-361.755803
1005.034484	300.316371	86130.000000	43.000000	40362.221720	2155.057948	0.213987	-362.106077
1005.426507	300.321360	86130.000000	43.000000	40217.360868	2173.656969	0.213215	-362.641192
1005.817529	300.311382	86130.000000	43.000000	40385.368343	2138.908560	0.214109	-361.074711
1006.210552	300.316371	86130.000000	43.000000	40070.559489	2144.878388	0.212434	-362.355795
1006.602574	300.319364	86130.000000	43.000000	40124.643325	2127.531289	0.212724	-362.501741
1006.994596	300.345307	86130.000000	43.000000	39964.938182	2175.290044	0.211879	-364.022800
1007.386619	300.321360	86130.000000	43.000000	40393.676652	2083.483348	0.214169	-362.926604
1007.779642	300.321360	86130.000000	43.000000	39558.071126	2172.541025	0.209723	-361.856343
